"","발생일","발생지_시군구","total사고건수","평균기온","일강수량","평균상대습도","합계일조시간"
"466","2017-01-20","노원구",3,-4,2,70.3,6
"467","2017-01-20","도봉구",2,-3.6,2,70.3,6
"468","2017-01-20","동대문구",5,-2.6,0,70.3,6
"469","2017-01-20","동작구",2,-3,2.5,70.3,6
"470","2017-01-20","마포구",4,-3.9,2,70.3,6
"471","2017-01-20","서대문구",3,-4.2,2.5,70.3,6
"472","2017-01-20","서초구",8,-3,3,70.3,6
"473","2017-01-20","성동구",1,-2.5,3,70.3,6
"474","2017-01-20","성북구",1,-4,1.5,70.3,6
"475","2017-01-20","송파구",5,-2.7,2,70.3,6
"476","2017-01-20","양천구",4,-3.1,3,70.3,6
"477","2017-01-20","영등포구",7,-3,0,70.3,6
"478","2017-01-20","용산구",2,-3.3,3,70.3,6
"479","2017-01-20","은평구",1,-5.5,3.5,70.3,6
"480","2017-01-20","종로구",3,-6.1,3.5,70.3,6
"481","2017-01-20","중구",2,-5.6,2.5,70.3,6
"482","2017-01-20","중랑구",5,-2.9,3.5,70.3,6
"483","2017-01-21","강남구",12,-3.9,1,78.1,3.3
"484","2017-01-21","강동구",9,-5.4,0.5,78.1,3.3
"485","2017-01-21","강북구",4,-4.2,1,78.1,3.3
"486","2017-01-21","강서구",3,-3.8,2.5,78.1,3.3
"487","2017-01-21","관악구",2,-5.7,0,78.1,3.3
"488","2017-01-21","광진구",3,-4.3,0.5,78.1,3.3
"489","2017-01-21","구로구",7,-4.4,1,78.1,3.3
"490","2017-01-21","금천구",1,-4,0.5,78.1,3.3
"491","2017-01-21","노원구",4,-7.3,0,78.1,3.3
"492","2017-01-21","도봉구",2,-5.2,0.5,78.1,3.3
"493","2017-01-21","동대문구",3,NA,0,78.1,3.3
"494","2017-01-21","동작구",8,-5.5,1,78.1,3.3
"495","2017-01-21","마포구",9,-3.7,1,78.1,3.3
"496","2017-01-21","서대문구",2,-4.8,1,78.1,3.3
"497","2017-01-21","서초구",5,-4.2,0,78.1,3.3
"498","2017-01-21","성동구",2,-3.1,1,78.1,3.3
"499","2017-01-21","성북구",4,-5,0.5,78.1,3.3
"500","2017-01-21","송파구",7,-3.5,1,78.1,3.3
"501","2017-01-21","양천구",1,-3.2,1.5,78.1,3.3
"502","2017-01-21","영등포구",3,NA,1,78.1,3.3
"503","2017-01-21","용산구",2,-3.6,1.5,78.1,3.3
"504","2017-01-21","은평구",3,-6.6,0.5,78.1,3.3
"505","2017-01-21","종로구",2,-6.5,1.5,78.1,3.3
"506","2017-01-21","중구",2,-5.5,1,78.1,3.3
"507","2017-01-21","중랑구",5,-4.2,0,78.1,3.3
"508","2017-01-22","강남구",8,-6.9,0.5,51.3,9.1
"509","2017-01-22","강동구",1,-7,1,51.3,9.1
"510","2017-01-22","강북구",1,-7,0,51.3,9.1
"511","2017-01-22","강서구",6,-7.5,0.5,51.3,9.1
"512","2017-01-22","관악구",1,-8.1,0.5,51.3,9.1
"513","2017-01-22","광진구",1,-6.6,1,51.3,9.1
"514","2017-01-22","구로구",7,-7.3,0,51.3,9.1
"515","2017-01-22","금천구",2,-7.2,0,51.3,9.1
"516","2017-01-22","노원구",1,-7.3,0,51.3,9.1
"517","2017-01-22","도봉구",3,-7.3,0,51.3,9.1
"518","2017-01-22","동대문구",4,-6.5,0,51.3,9.1
"519","2017-01-22","동작구",4,-6.5,0,51.3,9.1
"520","2017-01-22","마포구",6,-7.5,0,51.3,9.1
"521","2017-01-22","서대문구",4,-7.8,0,51.3,9.1
"522","2017-01-22","서초구",3,-6.5,1,51.3,9.1
"523","2017-01-22","성동구",1,-6,0,51.3,9.1
"524","2017-01-22","성북구",4,-7.8,0,51.3,9.1
"525","2017-01-22","송파구",5,-6.6,0,51.3,9.1
"526","2017-01-22","영등포구",5,-6.4,0,51.3,9.1
"527","2017-01-22","용산구",6,-7,0,51.3,9.1
"528","2017-01-22","은평구",4,-9,0,51.3,9.1
"529","2017-01-22","종로구",3,-10.3,0,51.3,9.1
"530","2017-01-22","중구",3,-9.1,0,51.3,9.1
"531","2017-01-23","강남구",13,-7.2,0,48.4,9.4
"532","2017-01-23","강동구",4,-7.9,0,48.4,9.4
"533","2017-01-23","강북구",3,-7.3,0,48.4,9.4
"534","2017-01-23","강서구",5,-8.2,0,48.4,9.4
"535","2017-01-23","관악구",5,-9,0,48.4,9.4
"536","2017-01-23","광진구",2,-7,0,48.4,9.4
"537","2017-01-23","구로구",5,-7.9,0,48.4,9.4
"538","2017-01-23","금천구",2,-7.8,0,48.4,9.4
"539","2017-01-23","노원구",2,-9.9,0,48.4,9.4
"540","2017-01-23","도봉구",4,-8.2,0,48.4,9.4
"541","2017-01-23","동대문구",12,-6.7,0,48.4,9.4
"542","2017-01-23","동작구",3,-7.2,0,48.4,9.4
"543","2017-01-23","마포구",4,-8.2,0,48.4,9.4
"544","2017-01-23","서대문구",2,-8.5,0,48.4,9.4
"545","2017-01-23","서초구",12,-6.9,0,48.4,9.4
"546","2017-01-23","성동구",6,-6.5,0,48.4,9.4
"547","2017-01-23","성북구",6,-8.2,0,48.4,9.4
"548","2017-01-23","송파구",9,-6.9,0,48.4,9.4
"549","2017-01-23","양천구",8,-7.1,0,48.4,9.4
"550","2017-01-23","영등포구",6,-6.9,0,48.4,9.4
"551","2017-01-23","용산구",8,-7.3,0,48.4,9.4
"552","2017-01-23","은평구",2,-12,0,48.4,9.4
"553","2017-01-23","종로구",8,-10.8,0,48.4,9.4
"554","2017-01-23","중구",7,-9.7,0,48.4,9.4
"555","2017-01-23","중랑구",6,-7.1,0,48.4,9.4
"556","2017-01-24","강남구",17,-5.3,0,49.6,9.4
"557","2017-01-24","강동구",7,-6.8,0,49.6,9.4
"558","2017-01-24","강북구",8,-5.8,0,49.6,9.4
"559","2017-01-24","강서구",9,-6,0,49.6,9.4
"560","2017-01-24","관악구",3,-8.5,0,49.6,9.4
"561","2017-01-24","광진구",6,-5.3,0,49.6,9.4
"562","2017-01-24","구로구",2,-6.6,0,49.6,9.4
"563","2017-01-24","금천구",4,-5.9,0,49.6,9.4
"564","2017-01-24","노원구",2,-9.5,0,49.6,9.4
"565","2017-01-24","도봉구",3,-7,0,49.6,9.4
"566","2017-01-24","동대문구",6,-5.2,0,49.6,9.4
"567","2017-01-24","동작구",4,-7.9,0,49.6,9.4
"568","2017-01-24","마포구",9,-6,0,49.6,9.4
"569","2017-01-24","서대문구",9,-7.1,0,49.6,9.4
"570","2017-01-24","서초구",10,-5.5,0,49.6,9.4
"571","2017-01-24","성동구",12,-4.3,0,49.6,9.4
"572","2017-01-24","성북구",8,-6.4,0,49.6,9.4
"573","2017-01-24","송파구",5,-4.6,0,49.6,9.4
"574","2017-01-24","양천구",7,-5,0,49.6,9.4
"575","2017-01-24","영등포구",13,-4.8,0,49.6,9.4
"576","2017-01-24","용산구",8,-5.2,0,49.6,9.4
"577","2017-01-24","은평구",3,-10.5,0,49.6,9.4
"578","2017-01-24","종로구",2,-8.6,0,49.6,9.4
"579","2017-01-24","중구",8,-7.3,0,49.6,9.4
"580","2017-01-24","중랑구",9,-5.7,0,49.6,9.4
"581","2017-01-25","강남구",23,-3.4,0,50.6,9.5
"582","2017-01-25","강동구",11,-5.2,0,50.6,9.5
"583","2017-01-25","강북구",6,-4.4,0,50.6,9.5
"584","2017-01-25","강서구",9,-4.3,0,50.6,9.5
"585","2017-01-25","관악구",4,-7,0,50.6,9.5
"586","2017-01-25","광진구",4,-4.2,0,50.6,9.5
"587","2017-01-25","구로구",4,-5,0,50.6,9.5
"588","2017-01-25","금천구",3,-3.9,0,50.6,9.5
"589","2017-01-25","노원구",10,-7.9,0,50.6,9.5
"590","2017-01-25","도봉구",2,-5.8,0,50.6,9.5
"591","2017-01-25","동대문구",7,-3.6,0,50.6,9.5
"592","2017-01-25","동작구",4,-6.8,0,50.6,9.5
"593","2017-01-25","마포구",11,-4.1,0,50.6,9.5
"594","2017-01-25","서대문구",5,-5,0,50.6,9.5
"595","2017-01-25","서초구",9,-4.4,0,50.6,9.5
"596","2017-01-25","성동구",7,-2.6,0,50.6,9.5
"597","2017-01-25","성북구",9,-4.7,0,50.6,9.5
"598","2017-01-25","송파구",8,-3.1,0,50.6,9.5
"599","2017-01-25","양천구",6,-3.5,0,50.6,9.5
"600","2017-01-25","영등포구",5,NA,0,50.6,9.5
"601","2017-01-25","용산구",5,-3.4,0,50.6,9.5
"602","2017-01-25","은평구",4,-8.9,0,50.6,9.5
"603","2017-01-25","종로구",7,-5.8,0,50.6,9.5
"604","2017-01-25","중구",6,-5,0,50.6,9.5
"605","2017-01-25","중랑구",6,-4.3,0,50.6,9.5
"606","2017-01-26","강남구",15,-0.5,0,64.4,5.7
"607","2017-01-26","강동구",5,-1.4,0,64.4,5.7
"608","2017-01-26","강북구",3,-0.7,0.5,64.4,5.7
"609","2017-01-26","강서구",6,0.1,0.5,64.4,5.7
"610","2017-01-26","관악구",2,-1.5,0,64.4,5.7
"611","2017-01-26","광진구",4,-1,0,64.4,5.7
"612","2017-01-26","구로구",8,-0.7,0,64.4,5.7
"613","2017-01-26","금천구",6,-0.4,0,64.4,5.7
"614","2017-01-26","노원구",4,-2.9,0,64.4,5.7
"615","2017-01-26","도봉구",1,-1.6,0.5,64.4,5.7
"616","2017-01-26","동대문구",13,NA,0,64.4,5.7
"617","2017-01-26","동작구",3,-1.2,0,64.4,5.7
"618","2017-01-26","마포구",9,0,0,64.4,5.7
"619","2017-01-26","서대문구",4,-0.5,0,64.4,5.7
"620","2017-01-26","서초구",9,-0.4,0,64.4,5.7
"621","2017-01-26","성동구",2,0.4,0,64.4,5.7
"622","2017-01-26","성북구",11,-1.1,0,64.4,5.7
"623","2017-01-26","송파구",13,-0.1,0,64.4,5.7
"624","2017-01-26","양천구",5,0.3,0,64.4,5.7
"625","2017-01-26","영등포구",6,0.5,0.5,64.4,5.7
"626","2017-01-26","용산구",6,-0.2,0,64.4,5.7
"627","2017-01-26","은평구",2,-2,0.5,64.4,5.7
"628","2017-01-26","종로구",1,-2,0,64.4,5.7
"629","2017-01-26","중구",3,-1.6,0,64.4,5.7
"630","2017-01-26","중랑구",6,-0.8,0,64.4,5.7
"631","2017-01-27","강남구",6,-1.3,4,47.3,9.2
"632","2017-01-27","강동구",4,-1.3,3.5,47.3,9.2
"633","2017-01-27","강북구",1,-1.4,6,47.3,9.2
"634","2017-01-27","강서구",3,-2,4.5,47.3,9.2
"635","2017-01-27","관악구",6,-3.5,4,47.3,9.2
"636","2017-01-27","광진구",2,-0.9,3.5,47.3,9.2
"637","2017-01-27","구로구",4,-2,4,47.3,9.2
"638","2017-01-27","금천구",1,-2,4,47.3,9.2
"639","2017-01-27","노원구",3,-2,4,47.3,9.2
"640","2017-01-27","동대문구",2,-0.9,5,47.3,9.2
"641","2017-01-27","동작구",1,-1.5,5,47.3,9.2
"642","2017-01-27","마포구",5,-2.2,4,47.3,9.2
"643","2017-01-27","서대문구",1,-2.4,4,47.3,9.2
"644","2017-01-27","서초구",2,-1.1,6.5,47.3,9.2
"645","2017-01-27","성동구",3,-0.5,4,47.3,9.2
"646","2017-01-27","성북구",2,-2.3,4.5,47.3,9.2
"647","2017-01-27","송파구",3,-0.9,4,47.3,9.2
"648","2017-01-27","양천구",3,-1.3,4.5,47.3,9.2
"649","2017-01-27","영등포구",4,-1.1,5,47.3,9.2
"650","2017-01-27","용산구",3,-1.3,3.5,47.3,9.2
"651","2017-01-27","은평구",2,-3.1,4,47.3,9.2
"652","2017-01-27","종로구",1,-4.3,5,47.3,9.2
"653","2017-01-27","중구",2,-3.6,3,47.3,9.2
"654","2017-01-27","중랑구",5,-1.1,3.5,47.3,9.2
"655","2017-01-28","강남구",6,-0.8,0,38,7.8
"656","2017-01-28","강동구",1,-1.6,0,38,7.8
"657","2017-01-28","강서구",3,-1.1,0,38,7.8
"658","2017-01-28","관악구",1,-2.9,0,38,7.8
"659","2017-01-28","광진구",3,-1,0,38,7.8
"660","2017-01-28","노원구",4,-3.1,0,38,7.8
"661","2017-01-28","동대문구",7,-0.6,0,38,7.8
"662","2017-01-28","동작구",5,-2.2,0,38,7.8
"663","2017-01-28","마포구",3,-0.3,0,38,7.8
"664","2017-01-28","서초구",2,-0.5,0,38,7.8
"665","2017-01-28","성북구",1,-1.6,0,38,7.8
"666","2017-01-28","송파구",2,-0.1,0,38,7.8
"667","2017-01-28","양천구",2,-0.3,0,38,7.8
"668","2017-01-28","은평구",1,-3.5,0,38,7.8
"669","2017-01-28","종로구",3,-2.5,0,38,7.8
"670","2017-01-28","중랑구",7,-1,0,38,7.8
"671","2017-01-29","강남구",3,1.3,5.5,71.1,0
"672","2017-01-29","강동구",2,0.7,4.5,71.1,0
"673","2017-01-29","강북구",5,1.3,2.5,71.1,0
"674","2017-01-29","관악구",5,0.2,5.5,71.1,0
"675","2017-01-29","구로구",1,1,5,71.1,0
"676","2017-01-29","금천구",3,1.2,5,71.1,0
"677","2017-01-29","노원구",3,0.5,3,71.1,0
"678","2017-01-29","도봉구",1,0.8,3,71.1,0
"679","2017-01-29","동대문구",4,1.5,4.5,71.1,0
"680","2017-01-29","동작구",3,1.2,5,71.1,0
"681","2017-01-29","마포구",4,1.3,3.5,71.1,0
"682","2017-01-29","서초구",2,1.6,5,71.1,0
"683","2017-01-29","성동구",1,2.1,5.5,71.1,0
"684","2017-01-29","성북구",3,1,3.5,71.1,0
"685","2017-01-29","송파구",1,1.7,3.5,71.1,0
"686","2017-01-29","양천구",1,1.7,4.5,71.1,0
"687","2017-01-29","영등포구",4,1.8,4.5,71.1,0
"688","2017-01-29","용산구",1,1.4,5,71.1,0
"689","2017-01-29","은평구",2,0.4,5,71.1,0
"690","2017-01-29","종로구",2,NA,5,71.1,0
"691","2017-01-29","중랑구",2,1.3,5,71.1,0
"692","2017-01-30","강남구",5,-3.5,0,61.4,8.7
"693","2017-01-30","강동구",3,-3.5,0,61.4,8.7
"694","2017-01-30","강북구",3,-3.7,0,61.4,8.7
"695","2017-01-30","강서구",3,NA,0,61.4,8.7
"696","2017-01-30","관악구",2,-6.3,0,61.4,8.7
"697","2017-01-30","광진구",3,-3.1,0,61.4,8.7
"698","2017-01-30","구로구",2,-4.7,0,61.4,8.7
"699","2017-01-30","금천구",1,NA,0,61.4,8.7
"700","2017-01-30","노원구",2,-4.3,0,61.4,8.7
"701","2017-01-30","도봉구",1,-4.1,0,61.4,8.7
"702","2017-01-30","동대문구",4,NA,0,61.4,8.7
"703","2017-01-30","동작구",4,-3.9,0,61.4,8.7
"704","2017-01-30","마포구",6,-4.5,0,61.4,8.7
"705","2017-01-30","서대문구",2,NA,0,61.4,8.7
"706","2017-01-30","서초구",2,NA,0,61.4,8.7
"707","2017-01-30","성동구",1,-2.6,0,61.4,8.7
"708","2017-01-30","성북구",4,-4.7,0,61.4,8.7
"709","2017-01-30","송파구",5,NA,0,61.4,8.7
"710","2017-01-30","양천구",4,NA,0,61.4,8.7
"711","2017-01-30","영등포구",3,NA,0,61.4,8.7
"712","2017-01-30","용산구",2,NA,0,61.4,8.7
"713","2017-01-30","종로구",2,NA,0,61.4,8.7
"714","2017-01-30","중랑구",3,-3.4,0,61.4,8.7
"715","2017-01-31","강남구",8,-3.8,0,44.8,8.2
"716","2017-01-31","강동구",4,-5.1,0,44.8,8.2
"717","2017-01-31","강북구",6,-4.5,0,44.8,8.2
"718","2017-01-31","강서구",7,-4.9,0,44.8,8.2
"719","2017-01-31","관악구",4,-7,0,44.8,8.2
"720","2017-01-31","구로구",4,-5.1,0,44.8,8.2
"721","2017-01-31","금천구",1,-4.7,0,44.8,8.2
"722","2017-01-31","노원구",5,-6.4,0,44.8,8.2
"723","2017-01-31","도봉구",2,-5.5,0,44.8,8.2
"724","2017-01-31","동대문구",1,-3.6,0,44.8,8.2
"725","2017-01-31","서대문구",4,-5.4,0,44.8,8.2
"726","2017-01-31","서초구",5,-4.3,0,44.8,8.2
"727","2017-01-31","성동구",1,-3,0,44.8,8.2
"728","2017-01-31","성북구",6,-4.9,0,44.8,8.2
"729","2017-01-31","송파구",6,-3.5,0,44.8,8.2
"730","2017-01-31","양천구",2,-4,0,44.8,8.2
"731","2017-01-31","영등포구",7,NA,0,44.8,8.2
"732","2017-01-31","용산구",3,-3.9,0,44.8,8.2
"733","2017-01-31","은평구",3,-8.1,0,44.8,8.2
"734","2017-01-31","종로구",1,-6.7,0,44.8,8.2
"735","2017-01-31","중구",3,-5.6,0,44.8,8.2
"736","2017-01-31","중랑구",3,-4.3,0,44.8,8.2
"737","2017-02-01","강남구",5,-2.5,0,44.5,9.5
"738","2017-02-01","강동구",5,-3.2,0,44.5,9.5
"739","2017-02-01","강북구",2,-2.6,0,44.5,9.5
"740","2017-02-01","강서구",4,-3.1,0,44.5,9.5
"741","2017-02-01","관악구",1,-3.7,0,44.5,9.5
"742","2017-02-01","광진구",1,-2.4,0,44.5,9.5
"743","2017-02-01","구로구",2,-3.4,0,44.5,9.5
"744","2017-02-01","노원구",5,-3.6,0,44.5,9.5
"745","2017-02-01","도봉구",3,-3.1,0,44.5,9.5
"746","2017-02-01","동대문구",4,-2.1,0,44.5,9.5
"747","2017-02-01","동작구",5,-3.1,0,44.5,9.5
"748","2017-02-01","마포구",4,-3.1,0,44.5,9.5
"749","2017-02-01","서초구",6,-2.8,0,44.5,9.5
"750","2017-02-01","성동구",3,-1.7,0,44.5,9.5
"751","2017-02-01","성북구",2,-3.3,0,44.5,9.5
"752","2017-02-01","송파구",1,-2.3,0,44.5,9.5
"753","2017-02-01","영등포구",7,-2,0,44.5,9.5
"754","2017-02-01","은평구",3,-5.3,0,44.5,9.5
"755","2017-02-01","종로구",2,-5.1,0,44.5,9.5
"756","2017-02-01","중구",4,-4.6,0,44.5,9.5
"757","2017-02-01","중랑구",2,-2.6,0,44.5,9.5
"758","2017-02-02","강남구",12,-1.3,0,52.9,9.6
"759","2017-02-02","강동구",5,-1.6,0,52.9,9.6
"760","2017-02-02","강북구",2,-1.3,0,52.9,9.6
"761","2017-02-02","강서구",3,-1.7,0,52.9,9.6
"762","2017-02-02","관악구",1,-3.3,0,52.9,9.6
"763","2017-02-02","광진구",1,-1.2,0,52.9,9.6
"764","2017-02-02","금천구",1,-1.7,0,52.9,9.6
"765","2017-02-02","노원구",3,-3.5,0,52.9,9.6
"766","2017-02-02","도봉구",4,-2.4,0,52.9,9.6
"767","2017-02-02","동대문구",4,-0.9,0,52.9,9.6
"768","2017-02-02","동작구",6,-2.4,0,52.9,9.6
"769","2017-02-02","마포구",5,-2,0,52.9,9.6
"770","2017-02-02","서대문구",4,-2.9,0,52.9,9.6
"771","2017-02-02","서초구",5,-0.8,0,52.9,9.6
"772","2017-02-02","성동구",1,-0.6,0,52.9,9.6
"773","2017-02-02","성북구",6,-2.1,0,52.9,9.6
"774","2017-02-02","양천구",4,-1.1,0,52.9,9.6
"775","2017-02-02","영등포구",3,-0.9,0,52.9,9.6
"776","2017-02-02","용산구",4,-1.3,0,52.9,9.6
"777","2017-02-02","중구",6,-3.4,0,52.9,9.6
"778","2017-02-02","중랑구",4,-1.2,0,52.9,9.6
"779","2017-02-03","강남구",5,2.9,0,65.4,9.2
"780","2017-02-03","강동구",6,1.9,0,65.4,9.2
"781","2017-02-03","강북구",5,2.3,0,65.4,9.2
"782","2017-02-03","강서구",4,2.4,0,65.4,9.2
"783","2017-02-03","관악구",5,0.2,0,65.4,9.2
"784","2017-02-03","광진구",2,2.7,0,65.4,9.2
"785","2017-02-03","구로구",5,1.7,0,65.4,9.2
"786","2017-02-03","금천구",2,2.5,0,65.4,9.2
"787","2017-02-03","노원구",1,-0.1,0,65.4,9.2
"788","2017-02-03","도봉구",2,1.2,0,65.4,9.2
"789","2017-02-03","동대문구",5,2.7,0,65.4,9.2
"790","2017-02-03","동작구",5,0.6,0,65.4,9.2
"791","2017-02-03","마포구",3,2.4,0,65.4,9.2
"792","2017-02-03","서대문구",3,1.7,0,65.4,9.2
"793","2017-02-03","서초구",10,2.7,0,65.4,9.2
"794","2017-02-03","성동구",2,3.5,0,65.4,9.2
"795","2017-02-03","성북구",7,1.9,0,65.4,9.2
"796","2017-02-03","송파구",7,3.2,0,65.4,9.2
"797","2017-02-03","양천구",5,2.7,0,65.4,9.2
"798","2017-02-03","영등포구",5,3.2,0,65.4,9.2
"799","2017-02-03","용산구",1,2.9,0,65.4,9.2
"800","2017-02-03","은평구",5,-0.8,0,65.4,9.2
"801","2017-02-03","종로구",2,0.4,0,65.4,9.2
"802","2017-02-03","중구",4,1.4,0,65.4,9.2
"803","2017-02-03","중랑구",1,2.3,0,65.4,9.2
"804","2017-02-04","강남구",11,1.8,0,69.4,1
"805","2017-02-04","강동구",6,0.8,0,69.4,1
"806","2017-02-04","강북구",5,1.7,0,69.4,1
"807","2017-02-04","강서구",2,2.4,0,69.4,1
"808","2017-02-04","관악구",6,0.3,0,69.4,1
"809","2017-02-04","광진구",2,1.6,0,69.4,1
"810","2017-02-04","구로구",2,1.6,0,69.4,1
"811","2017-02-04","금천구",4,2.2,0,69.4,1
"812","2017-02-04","노원구",5,-0.6,0,69.4,1
"813","2017-02-04","도봉구",2,0.7,0,69.4,1
"814","2017-02-04","동대문구",4,2,0,69.4,1
"815","2017-02-04","동작구",2,1.1,0,69.4,1
"816","2017-02-04","마포구",7,2.5,0,69.4,1
"817","2017-02-04","서대문구",1,1.8,0,69.4,1
"818","2017-02-04","서초구",1,1.8,0,69.4,1
"819","2017-02-04","성북구",3,1.3,0,69.4,1
"820","2017-02-04","송파구",8,2.4,0,69.4,1
"821","2017-02-04","양천구",2,2.7,0,69.4,1
"822","2017-02-04","영등포구",4,3,0,69.4,1
"823","2017-02-04","용산구",3,2.2,0,69.4,1
"824","2017-02-04","은평구",4,-0.4,0,69.4,1
"825","2017-02-04","종로구",3,0.6,0,69.4,1
"826","2017-02-04","중구",2,0.5,0,69.4,1
"827","2017-02-04","중랑구",2,1.6,0,69.4,1
"828","2017-02-05","강남구",6,2.4,0.5,75.3,0
"829","2017-02-05","강동구",3,1.9,0.5,75.3,0
"830","2017-02-05","강서구",2,1.6,1,75.3,0
"831","2017-02-05","구로구",3,1.6,1,75.3,0
"832","2017-02-05","금천구",3,2.3,0.5,75.3,0
"833","2017-02-05","노원구",3,1.7,0,75.3,0
"834","2017-02-05","동대문구",4,2.6,0,75.3,0
"835","2017-02-05","동작구",5,2.2,1,75.3,0
"836","2017-02-05","마포구",5,1.8,0.5,75.3,0
"837","2017-02-05","서대문구",3,1.5,0.5,75.3,0
"838","2017-02-05","서초구",7,2.6,0.5,75.3,0
"839","2017-02-05","성북구",2,1.6,0,75.3,0
"840","2017-02-05","송파구",6,2.9,0,75.3,0
"841","2017-02-05","양천구",6,2.4,1,75.3,0
"842","2017-02-05","영등포구",6,2.6,1.5,75.3,0
"843","2017-02-05","용산구",1,2.4,0.5,75.3,0
"844","2017-02-05","은평구",1,0.6,1.5,75.3,0
"845","2017-02-05","종로구",2,0.2,0.5,75.3,0
"846","2017-02-05","중구",3,0.7,0.5,75.3,0
"847","2017-02-05","중랑구",5,2.3,0,75.3,0
"848","2017-02-06","강남구",5,-0.4,0,51,9.8
"849","2017-02-06","강동구",4,-0.3,0,51,9.8
"850","2017-02-06","강북구",1,-0.4,0,51,9.8
"851","2017-02-06","강서구",4,-1.2,0,51,9.8
"852","2017-02-06","관악구",8,-2.1,0,51,9.8
"853","2017-02-06","광진구",2,-0.2,0,51,9.8
"854","2017-02-06","구로구",2,-1,0,51,9.8
"855","2017-02-06","금천구",3,-1,0,51,9.8
"856","2017-02-06","노원구",1,-0.6,0,51,9.8
"857","2017-02-06","도봉구",1,-0.8,0,51,9.8
"858","2017-02-06","동대문구",9,-0.1,0,51,9.8
"859","2017-02-06","동작구",5,-0.6,0,51,9.8
"860","2017-02-06","마포구",2,-1.3,0,51,9.8
"861","2017-02-06","서대문구",5,-1.6,0,51,9.8
"862","2017-02-06","서초구",3,-0.3,0,51,9.8
"863","2017-02-06","성동구",4,0.3,0,51,9.8
"864","2017-02-06","성북구",2,-1.3,0,51,9.8
"865","2017-02-06","송파구",5,-0.2,0,51,9.8
"866","2017-02-06","양천구",5,-0.4,0,51,9.8
"867","2017-02-06","영등포구",6,-0.3,0,51,9.8
"868","2017-02-06","용산구",3,-0.6,0,51,9.8
"869","2017-02-06","은평구",1,-2.7,0,51,9.8
"870","2017-02-06","종로구",3,-3.4,0,51,9.8
"871","2017-02-06","중구",4,-2.8,0,51,9.8
"872","2017-02-06","중랑구",3,-0.3,0,51,9.8
"873","2017-02-07","강남구",4,-0.4,0,45.4,4.1
"874","2017-02-07","강동구",3,-1.1,0,45.4,4.1
"875","2017-02-07","강북구",3,-0.9,0,45.4,4.1
"876","2017-02-07","강서구",3,-1.6,0,45.4,4.1
"877","2017-02-07","관악구",3,-3.1,0,45.4,4.1
"878","2017-02-07","광진구",2,-0.4,0,45.4,4.1
"879","2017-02-07","구로구",3,-1.7,0,45.4,4.1
"880","2017-02-07","노원구",5,-2.8,0,45.4,4.1
"881","2017-02-07","도봉구",1,-1.7,0,45.4,4.1
"882","2017-02-07","동작구",1,-1.5,0,45.4,4.1
"883","2017-02-07","마포구",8,-1.1,0,45.4,4.1
"884","2017-02-07","서대문구",3,-1.7,0,45.4,4.1
"885","2017-02-07","서초구",4,-0.6,0,45.4,4.1
"886","2017-02-07","성동구",4,0.3,0,45.4,4.1
"887","2017-02-07","성북구",1,-1.6,0,45.4,4.1
"888","2017-02-07","송파구",6,0,0,45.4,4.1
"889","2017-02-07","양천구",3,-0.7,0,45.4,4.1
"890","2017-02-07","영등포구",9,-0.3,0,45.4,4.1
"891","2017-02-07","용산구",3,-0.6,0,45.4,4.1
"892","2017-02-07","은평구",1,-3.3,0,45.4,4.1
"893","2017-02-07","종로구",2,-2.8,0,45.4,4.1
"894","2017-02-07","중구",1,-2.1,0,45.4,4.1
"895","2017-02-07","중랑구",7,-0.6,0,45.4,4.1
"896","2017-02-08","강남구",12,-0.3,0,50.1,1.2
"897","2017-02-08","강동구",4,-1.1,0,50.1,1.2
"898","2017-02-08","강북구",6,-0.8,0,50.1,1.2
"899","2017-02-08","강서구",4,-1.6,0,50.1,1.2
"900","2017-02-08","관악구",4,-2.6,0,50.1,1.2
"901","2017-02-08","광진구",1,-0.5,0,50.1,1.2
"902","2017-02-08","구로구",3,-1.4,0,50.1,1.2
"903","2017-02-08","금천구",2,-0.8,0,50.1,1.2
"904","2017-02-08","노원구",8,-2.1,0,50.1,1.2
"905","2017-02-08","도봉구",4,-1.7,0,50.1,1.2
"906","2017-02-08","동대문구",2,-0.3,0,50.1,1.2
"907","2017-02-08","동작구",4,-1.3,0,50.1,1.2
"908","2017-02-08","마포구",5,-1.2,0,50.1,1.2
"909","2017-02-08","서대문구",2,-1.7,0,50.1,1.2
"910","2017-02-08","서초구",4,-0.6,0,50.1,1.2
"911","2017-02-08","성동구",5,0.3,0,50.1,1.2
"912","2017-02-08","성북구",4,-1.7,0,50.1,1.2
"913","2017-02-08","송파구",7,0,0,50.1,1.2
"914","2017-02-08","양천구",3,-0.6,0,50.1,1.2
"915","2017-02-08","영등포구",4,-0.5,0,50.1,1.2
"916","2017-02-08","용산구",2,-0.7,0,50.1,1.2
"917","2017-02-08","은평구",4,-3.2,0,50.1,1.2
"918","2017-02-08","종로구",2,-2.9,0,50.1,1.2
"919","2017-02-08","중구",7,-2.4,0,50.1,1.2
"920","2017-02-08","중랑구",3,-0.6,0,50.1,1.2
"921","2017-02-09","강남구",15,-3.9,0,47,8.8
"922","2017-02-09","강동구",4,-3.6,0,47,8.8
"923","2017-02-09","강북구",1,-3.9,0,47,8.8
"924","2017-02-09","강서구",4,-4.4,0,47,8.8
